JobID,Href,Title
887350,/887350/supervisor-de-produccion.aspx,SUPERVISOR DE OPERACIONES SANTA ELENA
887350,/887350/supervisor-de-produccion.aspx,Ver oferta
887349,/887349/ejecutivo-corporativo.aspx,EJECUTIVO PYME CAJA DE CRÉDITO SAN IGNACIO AGENCIA SALVADOR DEL MUNDO
887349,/887349/ejecutivo-corporativo.aspx,Ver oferta
877137,/877137/ejecutivo-de-ventas.aspx,Ejecutivo de ventas - servicio de logística
877137,/877137/ejecutivo-de-ventas.aspx,Ver oferta
887347,/887347/gerente-de-sucursal.aspx,Sub Gerente de Área de ventas (San Miguel)
887347,/887347/gerente-de-sucursal.aspx,Ver oferta
887212,/887212/mecanico-automotriz.aspx,MECANICO AUTOMOTRIZ
887212,/887212/mecanico-automotriz.aspx,Ver oferta
887136,/887136/analista-de-credito.aspx,ASESOR DE CRÉDITO ZONA LA HACHADURA
887136,/887136/analista-de-credito.aspx,Ver oferta
887346,/887346/jefe-o-encargado-de-capacitacion.aspx,ESPECIALISTA DE CAPACITACIÓN
887346,/887346/jefe-o-encargado-de-capacitacion.aspx,Ver oferta
887343,/887343/mesero.aspx,PROFESIONAL DE SERVICIO PIZZA HUT AEROPUERTO
887343,/887343/mesero.aspx,Ver oferta
885677,/885677/jefe-de-activos-fijos.aspx,Jefe de Activo Fijo
885677,/885677/jefe-de-activos-fijos.aspx,Ver oferta
885707,/885707/jefe-de-presupuestos.aspx,Analista de control de presupuesto
885707,/885707/jefe-de-presupuestos.aspx,Ver oferta
885710,/885710/jefe-de-facturacion.aspx,Analista de Facturación
885710,/885710/jefe-de-facturacion.aspx,Ver oferta
885711,/885711/analista-de-activos-fijos.aspx,Analista de Activo Fijo
885711,/885711/analista-de-activos-fijos.aspx,Ver oferta
887333,/887333/electromecanico.aspx,ELECTROMÉCANICO
887333,/887333/electromecanico.aspx,Ver oferta
887052,/887052/soporte-tecnico.aspx,Especialista de ATM
887052,/887052/soporte-tecnico.aspx,Ver oferta
887330,/887330/reclutador.aspx,AUXILIAR DE RECLUTAMIENTO Y SELECCION
887330,/887330/reclutador.aspx,Ver oferta
887323,/887323/tecnico-de-internet.aspx,Técnico de Soporte TI
887323,/887323/tecnico-de-internet.aspx,Ver oferta
887248,/887248/display.aspx,Display de Mayoreo- Usulután
887248,/887248/display.aspx,Ver oferta
887390,/887390/gerente-de-mercadeo.aspx,GERENTE DE MARCA SENIOR. CUIDADO DEL HOGAR.
887390,/887390/gerente-de-mercadeo.aspx,Ver oferta
887317,/887317/asistente-administrativo.aspx,Asistente Administrativa
887317,/887317/asistente-administrativo.aspx,Ver oferta
887316,/887316/cobrador.aspx,GESTOR DE COBROS (SANTA ANA)
887316,/887316/cobrador.aspx,Ver oferta
887313,/887313/cobrador.aspx,GESTOR DE COBROS (SAN MIGUEL)
887313,/887313/cobrador.aspx,Ver oferta
887312,/887312/electricista.aspx,Auxiliar Eléctrico San Salvador
887312,/887312/electricista.aspx,Ver oferta
887310,/887310/electricista.aspx,Electricistas San Salvador
887310,/887310/electricista.aspx,Ver oferta
887309,/887309/community-manager.aspx,Community Manager
887309,/887309/community-manager.aspx,Ver oferta
887307,/887307/jefe-de-sucursal-agencia.aspx,ENCARGADO DE PUNTO EXPRESS CABAÑAS
887307,/887307/jefe-de-sucursal-agencia.aspx,Ver oferta
887305,/887305/ejecutivo-de-ventas.aspx,EJECUTIVO DE TELEVENTAS
887305,/887305/ejecutivo-de-ventas.aspx,Ver oferta
887304,/887304/generalista-de-recursos-humanos.aspx,Generalista de Recursos Humanos
887304,/887304/generalista-de-recursos-humanos.aspx,Ver oferta
886667,/886667/supervisor-de-rutas.aspx,ENCARGADO DE DISTRIBUCION - SAN MIGUEL
886667,/886667/supervisor-de-rutas.aspx,Ver oferta
887295,/887295/ejecutivo-de-ventas.aspx,Ejecutivo de Telemarketing
887295,/887295/ejecutivo-de-ventas.aspx,Ver oferta
